project,platform,signature,series,testrun_id,push_timestamp,change,percent change,t-value,revision
mozilla-inbound,linux32,e2bb1025e0347477bdd4af8a8ed14fa24911e974,tsvgx summary pgo,15987,1434352113,14.4441666667,4.71739964673,13.8978089373,85383f7a9d53
mozilla-inbound,linux32,e2bb1025e0347477bdd4af8a8ed14fa24911e974,tsvgx summary pgo,16430,1435302523,-12.8225,4.00770963835,15.8799156368,b24f2c2f49c5
mozilla-inbound,linux32,e2bb1025e0347477bdd4af8a8ed14fa24911e974,tsvgx summary pgo,17243,1436981340,-10.4458333333,3.43904239062,15.4571452343,b3ced16835c7
mozilla-inbound,osx-10-10,9ec3643233a5a6829720b9d4852b242273d197ca,damp summary opt,14487,1431106775,46.0933333333,17.0660742661,7.77732555626,863caf540d9a
mozilla-inbound,windows8-64,d835ade855e745a0942835baf4be5d81996e189f,v8_7 summary pgo,15863,1434041263,-60.8675,3.90600266956,8.63182504439,4a267ce23dff
mozilla-inbound,windows8-64,d835ade855e745a0942835baf4be5d81996e189f,v8_7 summary pgo,16508,1435598126,-29.9991666667,1.96870654028,8.6873605493,1388dbf01406
mozilla-inbound,linux64,5d92d35aeb763b5852f6e260466d6b9b8fc17a56,dromaeo_dom summary opt,13723,1429654442,144.425833333,6.81823457094,9.92554987748,50f15cd087be
mozilla-inbound,linux64,5d92d35aeb763b5852f6e260466d6b9b8fc17a56,dromaeo_dom summary opt,13782,1429727925,98.37,4.56184365819,7.71432985379,68fe0894bb09
mozilla-inbound,linux64,5d92d35aeb763b5852f6e260466d6b9b8fc17a56,dromaeo_dom summary opt,14168,1430425284,84.1158333333,3.9525950175,7.03519209398,ac04176ec9c6
mozilla-inbound,linux64,5d92d35aeb763b5852f6e260466d6b9b8fc17a56,dromaeo_dom summary opt,14297,1430802150,-123.67,5.57540246821,7.49072434395,54333627915b
mozilla-inbound,linux64,5d92d35aeb763b5852f6e260466d6b9b8fc17a56,dromaeo_dom summary opt,14430,1431017605,73.9708333333,3.48513932508,11.062722693,fa9d94918e12
mozilla-inbound,linux64,5d92d35aeb763b5852f6e260466d6b9b8fc17a56,dromaeo_dom summary opt,15359,1432998652,130.111666667,6.37692098138,8.77730504607,c9c7ec25b894
mozilla-inbound,linux64,5d92d35aeb763b5852f6e260466d6b9b8fc17a56,dromaeo_dom summary opt,15361,1433051435,129.8925,6.34124095015,8.85353918272,8426ae483df7
mozilla-inbound,linux64,5d92d35aeb763b5852f6e260466d6b9b8fc17a56,dromaeo_dom summary opt,15756,1433924580,-80.285,3.65481147422,7.12606257054,9fcacf4a76ca
mozilla-inbound,linux64,5d92d35aeb763b5852f6e260466d6b9b8fc17a56,dromaeo_dom summary opt,15840,1434006321,-128.7825,5.9788876659,8.34355571869,47411d97c705
mozilla-inbound,linux64,5d92d35aeb763b5852f6e260466d6b9b8fc17a56,dromaeo_dom summary opt,16674,1435801086,97.4891666667,4.72595504188,9.6541134293,fd1115daa8c4
mozilla-inbound,osx-10-6,f5a598cfc959a1df4b1075ed496acc7fb30ad21e,tsvgx summary opt,12094,1426825770,10.1933333333,2.21730776203,8.81294075898,74aab037e628
mozilla-inbound,osx-10-6,f5a598cfc959a1df4b1075ed496acc7fb30ad21e,tsvgx summary opt,12107,1426843697,-9.0575,1.92862542187,7.05400716781,c490b4f8f40e
mozilla-inbound,osx-10-6,f5a598cfc959a1df4b1075ed496acc7fb30ad21e,tsvgx summary opt,12172,1426899703,-7.14666666667,1.55259656206,8.58119384979,03453271ff96
mozilla-inbound,osx-10-6,f5a598cfc959a1df4b1075ed496acc7fb30ad21e,tsvgx summary opt,12281,1427155849,11.3691666667,2.48752409031,14.7274546253,c091c6c2861f
mozilla-inbound,osx-10-6,f5a598cfc959a1df4b1075ed496acc7fb30ad21e,tsvgx summary opt,12307,1427202893,-12.5108333333,2.67069176841,12.2020068589,5329cda711c8
mozilla-inbound,osx-10-6,f5a598cfc959a1df4b1075ed496acc7fb30ad21e,tsvgx summary opt,12717,1427839583,-5.16666666667,1.12217397679,8.12459241979,58277c3590bc
mozilla-inbound,windows8-64,c680c1be79219d76abe56e0b2d65ab29deb81c4e,damp summary pgo,14500,1431116907,31.7366666667,15.966058919,30.5845058701,afbc1f7623e7
mozilla-inbound,windows8-64,c680c1be79219d76abe56e0b2d65ab29deb81c4e,damp summary pgo,15894,1434075035,9.795,4.19745238852,9.01676341377,c7dd6508cc1c
mozilla-inbound,linux64,b05aa73ee3a2420a2031b88f12ee6924d6b42583,tart summary pgo,15987,1434352113,2.1,57.9310344828,51.8622157271,85383f7a9d53
mozilla-inbound,linux64,b05aa73ee3a2420a2031b88f12ee6924d6b42583,tart summary pgo,16430,1435302523,-2.04083333333,35.9776700455,142.226323319,b24f2c2f49c5
mozilla-inbound,windows7-32,2b20beec1b577d786206ad43efb8370956de0002,tpaint summary opt,14309,1430838859,14.17,6.17294707036,17.3751012416,f58f60cd772c
mozilla-inbound,windows7-32,2b20beec1b577d786206ad43efb8370956de0002,tpaint summary opt,14484,1431106337,-16.065,6.45656105566,8.69684030532,3466be6fd32c
mozilla-inbound,windows7-32,2b20beec1b577d786206ad43efb8370956de0002,tpaint summary opt,14703,1431609036,20.0641666667,8.53639944549,7.02376370615,1189f6ffc65e
mozilla-inbound,windows7-32,2b20beec1b577d786206ad43efb8370956de0002,tpaint summary opt,14705,1431619649,20.0358333333,8.46659036887,9.59871396101,fde31eaa2638
mozilla-inbound,windows7-32,2b20beec1b577d786206ad43efb8370956de0002,tpaint summary opt,14746,1431704507,-11.565,4.49927054628,8.29578429462,5943d32f3515
mozilla-inbound,windows7-32,2b20beec1b577d786206ad43efb8370956de0002,tpaint summary opt,14748,1431712382,-11.465,4.47742250427,7.04454239981,d8a584dddc0c
mozilla-inbound,windows7-32,2b20beec1b577d786206ad43efb8370956de0002,tpaint summary opt,14832,1431963059,-13.3941666667,5.49808782984,11.655841201,81065a77de26
mozilla-inbound,windowsxp,6d538a91468b559b302252c795fb3dd354f03b38,ts_paint summary pgo,14416,1431007166,144.5525,20.1876748614,44.9139786699,ee863cf58138
mozilla-inbound,windowsxp,6d538a91468b559b302252c795fb3dd354f03b38,ts_paint summary pgo,14520,1431208704,-135.204166667,15.7247211865,40.2486453444,77d92f6d7679
mozilla-inbound,windows7-32,70896f976ebd341b15c11396b43a60afaa49a72f,damp summary pgo,14500,1431116907,28.7991666667,13.9319908891,23.8871182059,afbc1f7623e7
mozilla-inbound,windows7-32,70896f976ebd341b15c11396b43a60afaa49a72f,damp summary pgo,17150,1436859447,-4.2075,1.71098023003,8.56461606586,38cbbbad1ffe
mozilla-inbound,windows7-32,e746c6d4d183f088e6d041b9a217f1aeff57d55e,sessionrestore_no_auto_restore summary pgo,14703,1431609036,23.2033333333,3.84505441545,8.4742502745,1189f6ffc65e
mozilla-inbound,windows7-32,e746c6d4d183f088e6d041b9a217f1aeff57d55e,sessionrestore_no_auto_restore summary pgo,14833,1431965464,-18.0241666667,2.89945413208,10.0857671739,2d2577321beb
mozilla-inbound,linux32,c0f587042737bd4e1d03bdc699afec0faa935cb2,ts_paint summary opt,14416,1431007166,282.921666667,27.1248054559,53.4206737632,ee863cf58138
mozilla-inbound,linux32,c0f587042737bd4e1d03bdc699afec0faa935cb2,ts_paint summary opt,14520,1431208704,-244.326666667,18.4130090328,56.9882724809,77d92f6d7679
mozilla-inbound,windowsxp,331915616eb45cfdc3870bdae1f0474d27541351,sessionrestore summary opt,14022,1430222265,184.989166667,10.4823930344,41.6320834688,02f00a6bed84
mozilla-inbound,windowsxp,331915616eb45cfdc3870bdae1f0474d27541351,sessionrestore summary opt,14309,1430838859,44.52,2.2821835555,9.46101490144,f58f60cd772c
mozilla-inbound,windowsxp,331915616eb45cfdc3870bdae1f0474d27541351,sessionrestore summary opt,14338,1430882970,-158.653333333,7.98794658535,42.1500160351,1b38fb967793
mozilla-inbound,windowsxp,331915616eb45cfdc3870bdae1f0474d27541351,sessionrestore summary opt,14491,1431108856,-106.679166667,5.82359663217,22.1630893334,4323557b111d
mozilla-inbound,windowsxp,331915616eb45cfdc3870bdae1f0474d27541351,sessionrestore summary opt,15100,1432506437,63.1266666667,3.62291496585,20.1402710605,5f7e75cf1891
mozilla-inbound,windowsxp,331915616eb45cfdc3870bdae1f0474d27541351,sessionrestore summary opt,15615,1433511410,-68.6383333333,3.70204901307,15.0439879184,bf7d8d969d9d
mozilla-inbound,linux64,6981e256ea8173cdb53dec0741ec05e8ace13f30,tsvgr_opacity summary opt,15987,1434352113,86.2191666667,30.0393409305,30.4374310463,85383f7a9d53
mozilla-inbound,linux64,6981e256ea8173cdb53dec0741ec05e8ace13f30,tsvgr_opacity summary opt,16430,1435302523,-87.3991666667,23.5044564319,22.9831642518,b24f2c2f49c5
mozilla-inbound,linux64,6981e256ea8173cdb53dec0741ec05e8ace13f30,tsvgr_opacity summary opt,17238,1436976580,-16.1941666667,5.30508395917,7.00550631055,3bc7de3b8891
mozilla-inbound,windows7-32,b80a14a6b40133df0912e7a75d30c9f68ff532c2,ts_paint summary opt,14309,1430838859,12.67,1.27401024135,7.03169212501,f58f60cd772c
mozilla-inbound,windows7-32,b80a14a6b40133df0912e7a75d30c9f68ff532c2,ts_paint summary opt,14416,1431007166,199.763333333,19.749835635,57.9996306275,ee863cf58138
mozilla-inbound,windows7-32,b80a14a6b40133df0912e7a75d30c9f68ff532c2,ts_paint summary opt,14520,1431208704,-144.553333333,12.2534756586,11.5084229672,77d92f6d7679
mozilla-inbound,windows7-32,b80a14a6b40133df0912e7a75d30c9f68ff532c2,ts_paint summary opt,14705,1431619649,25.2141666667,2.42980882431,12.885611498,fde31eaa2638
mozilla-inbound,windows7-32,b80a14a6b40133df0912e7a75d30c9f68ff532c2,ts_paint summary opt,14832,1431963059,-16.6408333333,1.57739621011,7.12492106766,81065a77de26
mozilla-inbound,windows7-32,b80a14a6b40133df0912e7a75d30c9f68ff532c2,ts_paint summary opt,16103,1434498783,-19.0658333333,1.75305111655,7.83929473453,291f44d1891d
mozilla-inbound,linux64,760f0df94fe8b910a53e2bc5f0b95378d60e058d,tpaint summary pgo,14232,1430529986,7.95666666667,4.7059751295,7.27612820367,7cb6608e6680
mozilla-central,windows7-32,06b47ef0361390db71ed967bdb83cf2bd63b8636,ts_paint summary pgo,2691,1430954536,169.49,20.6201412066,22.4827441768,617dbce26726
mozilla-central,windows7-32,06b47ef0361390db71ed967bdb83cf2bd63b8636,ts_paint summary pgo,2720,1431207441,-151.676666667,15.2896397679,69.4383744241,77d92f6d7679
mozilla-central,windows7-32,06b47ef0361390db71ed967bdb83cf2bd63b8636,ts_paint summary pgo,2896,1432634457,16.0616666667,1.90113205835,8.61312786775,c6bbf8f1b02b
mozilla-central,linux64,72f4651f24362c87efb15d5f4113b9ca194d8e3f,tresize summary opt,3035,1434067378,-0.853333333333,4.77790220231,7.31130276941,8cf9d3e497f9
mozilla-central,windows7-32,878b980d0b7f428578bca3666fc80f130d0709bf,sessionrestore summary opt,2625,1430214990,184.184166667,9.64113520778,47.734003442,895aebcc221a
mozilla-central,windows7-32,878b980d0b7f428578bca3666fc80f130d0709bf,sessionrestore summary opt,2682,1430882608,-156.873333333,7.43278832221,25.3679513514,f938222ff4ce
mozilla-central,windows7-32,878b980d0b7f428578bca3666fc80f130d0709bf,sessionrestore summary opt,2702,1431063711,-69.9958333333,3.56198088459,7.1446356423,356e735fa908
mozilla-central,windows7-32,878b980d0b7f428578bca3666fc80f130d0709bf,sessionrestore summary opt,2885,1432494934,56.58,2.97453012579,8.58397228725,b6623a27fa64
mozilla-central,windows7-32,878b980d0b7f428578bca3666fc80f130d0709bf,sessionrestore summary opt,2980,1433509734,-65.7258333333,3.3077617972,9.33283203298,2bd39dd8c536
mozilla-central,windows7-32,878b980d0b7f428578bca3666fc80f130d0709bf,sessionrestore summary opt,3051,1434245559,42.4908333333,2.20546857935,7.72285028762,e3ab171ddd37
mozilla-central,linux64,9fc1870abb16858b56b5ed5731fea64841d0c8a6,tsvgx summary pgo,2910,1432772335,9.34333333333,3.77871021013,16.7209186413,baa9c64fea6f
mozilla-central,linux64,9fc1870abb16858b56b5ed5731fea64841d0c8a6,tsvgx summary pgo,3060,1434398133,14.5108333333,5.57581773644,17.4172214683,cd0d976e5f5c
mozilla-central,linux64,9fc1870abb16858b56b5ed5731fea64841d0c8a6,tsvgx summary pgo,3146,1435580255,-14.1083333333,5.12556576497,19.8161039116,e137fc38c431
mozilla-central,linux32,775e4ada356b88baafb0e4589758b2f199c1e6e8,tsvgr_opacity summary pgo,3060,1434398133,48.845,17.4356655651,43.7500956275,cd0d976e5f5c
mozilla-central,linux32,775e4ada356b88baafb0e4589758b2f199c1e6e8,tsvgr_opacity summary pgo,3146,1435580255,-51.4183333333,15.5081195067,27.0371999298,e137fc38c431
mozilla-central,linux32,eef8c8cf03486885672a954b7ae3cd86ed6c569c,tp5o_scroll summary pgo,2667,1430769964,-2.3475,21.0176826084,21.6646243473,102d0e9aa9e1
mozilla-central,linux32,b6ffb1402195cb68ba52e6bfd242a4c09acc1488,glterrain summary opt,2981,1433510748,-2.1,8.47001882226,71.9478520406,920ded6a1f77
mozilla-central,windows8-64,85c1fd6fbcb9d21278e42ba407cbabd8e2c139c6,tpaint summary pgo,2686,1430906391,8.49666666667,5.16917960314,8.13292108076,60349cbc3d4e
mozilla-central,windows8-64,85c1fd6fbcb9d21278e42ba407cbabd8e2c139c6,tpaint summary pgo,3267,1436569614,5.93583333333,3.50518913652,7.25687950855,9f2b81411bf5
mozilla-central,linux64,0aba8dc69a91eadb973351dd8ad5281c7a62fddd,tsvgx summary opt,3146,1435580255,-11.4958333333,3.70070312018,12.9236567373,e137fc38c431
mozilla-central,linux32,3a3c00b2b0388b6c8fc356c2708602d089a502d8,tart summary pgo,3060,1434398133,1.90583333333,47.1935617004,119.74815686,cd0d976e5f5c
mozilla-central,linux32,3a3c00b2b0388b6c8fc356c2708602d089a502d8,tart summary pgo,3146,1435580255,-1.90583333333,31.6320885201,89.5734147,e137fc38c431
mozilla-central,windows7-32,cceb5fabe44b159b9a620374405af30a0b013015,tp5o summary e10s pgo,2910,1432772335,6.24333333333,2.60925288717,13.5098072127,baa9c64fea6f
mozilla-central,windows7-32,cceb5fabe44b159b9a620374405af30a0b013015,tp5o summary e10s pgo,2954,1433243495,3.74333333333,1.52379660097,7.59069700347,9eae3880b132
mozilla-central,linux64,e6e77a8588e6e8636e8dfbb8310d2b307cf9d991,tresize summary e10s pgo,2720,1431207441,-0.784166666667,4.07906714639,7.47713921619,77d92f6d7679
mozilla-central,linux64,abebb26a9ab14bdf494637a4a5ae553055b99f66,damp summary e10s pgo,3215,1436175423,-5.505,2.23662292285,8.26491889697,cef11c3e86c3
mozilla-central,windowsxp,718b3f7a46208cedcd91648e9cee6c5049351ddd,tresize summary pgo,2793,1431652892,1.16,10.230780538,8.77985169472,25c5525a1000
mozilla-central,windowsxp,718b3f7a46208cedcd91648e9cee6c5049351ddd,tresize summary pgo,2838,1431982192,-1.1925,9.49694717282,7.48491540246,e94dc650c901
mozilla-central,windowsxp,718b3f7a46208cedcd91648e9cee6c5049351ddd,tresize summary pgo,3132,1435317578,0.699166666667,6.33303140097,7.48847257528,56e207dbb3bd
mozilla-central,linux32,0d518ea8c422c469657f7354249e25e7388bcb26,tresize summary e10s pgo,2720,1431207441,-1.26666666667,5.8443555829,10.7596547906,77d92f6d7679
mozilla-central,linux64,b02b29308f79d2f139a95fcfa3127c928ec1c8f6,tscrollx summary pgo,2667,1430769964,-1.475,14.5153354109,20.6071169077,102d0e9aa9e1
mozilla-central,linux32,d348d06dcf28595d73842e79b5c67c52b5659bbd,tsvgx summary e10s pgo,3060,1434398133,8.40916666667,2.78180565127,9.20747039787,cd0d976e5f5c
mozilla-central,linux32,d348d06dcf28595d73842e79b5c67c52b5659bbd,tsvgx summary e10s pgo,3113,1434974614,-38.0825,12.2751740588,55.6291690929,be81b8d6fae9
mozilla-central,linux32,d348d06dcf28595d73842e79b5c67c52b5659bbd,tsvgx summary e10s pgo,3146,1435580255,-11.9425,4.37606493102,13.0297350764,e137fc38c431
mozilla-central,linux32,d348d06dcf28595d73842e79b5c67c52b5659bbd,tsvgx summary e10s pgo,3287,1436781137,5.91833333333,2.27328743226,7.38036868253,38d03bf4616e
mozilla-central,linux64,85fc4181007e5a895b3316a72adea1f1d93dae4b,kraken summary pgo,2828,1431948574,-0.651666666667,0.659642848105,7.47876454416,433f1e00ae3f
mozilla-central,linux64,85fc4181007e5a895b3316a72adea1f1d93dae4b,kraken summary pgo,2851,1432130055,1.86416666667,1.89951344604,15.9565292635,8d8df22fe72d
mozilla-central,windowsxp,18dfb3f63b6bcfbf0675a243bc0b711b13b4b492,ts_paint summary opt,2691,1430954536,198.585833333,22.6975341625,36.8820272431,617dbce26726
mozilla-central,windowsxp,18dfb3f63b6bcfbf0675a243bc0b711b13b4b492,ts_paint summary opt,2720,1431207441,-171.076666667,15.9188718485,30.9516930739,77d92f6d7679
mozilla-central,linux64,1c89003681b9e15217b21da1d1668fa4b9821bad,ts_paint summary e10s pgo,2847,1432078978,20.4566666667,4.70144808738,8.58382606199,ac277e615f8f
mozilla-central,linux64,1c89003681b9e15217b21da1d1668fa4b9821bad,ts_paint summary e10s pgo,3029,1433986569,-99.8533333333,21.285999531,22.4309811472,54942e3f8780
mozilla-central,windows7-32,d79661f2b29fc5c3f7de1490a1ed22f532d23bf6,sessionrestore_no_auto_restore summary opt,2689,1430943706,22.8683333333,3.0434907981,8.66751374358,4f52ab64d1fb
mozilla-central,windows7-32,d79661f2b29fc5c3f7de1490a1ed22f532d23bf6,sessionrestore_no_auto_restore summary opt,2691,1430954536,22.115,2.93153672043,8.63408832732,617dbce26726
mozilla-central,windows7-32,d79661f2b29fc5c3f7de1490a1ed22f532d23bf6,sessionrestore_no_auto_restore summary opt,2790,1431642889,25.2258333333,3.25383713293,10.4185911084,9e97d75e5b1b
mozilla-central,windows7-32,d79661f2b29fc5c3f7de1490a1ed22f532d23bf6,sessionrestore_no_auto_restore summary opt,2837,1431981326,-24.7675,3.11806929602,18.2366339292,0f9b784e0314
mozilla-central,windows7-32,d79661f2b29fc5c3f7de1490a1ed22f532d23bf6,sessionrestore_no_auto_restore summary opt,3079,1434567431,-17.205,2.15793500483,8.97030416969,099d6cd6725e
mozilla-central,windows8-64,b6f208d49d391e8da8a7aa08c41ac0e1530fe5ad,kraken summary pgo,3287,1436781137,-0.941666666667,0.946771342153,8.399766259,38d03bf4616e
mozilla-central,linux64,b05aa73ee3a2420a2031b88f12ee6924d6b42583,tart summary pgo,3060,1434398133,2.03583333333,56.2255466053,71.6268622507,cd0d976e5f5c
mozilla-central,linux64,b05aa73ee3a2420a2031b88f12ee6924d6b42583,tart summary pgo,3146,1435580255,-1.9675,34.7512511039,128.934019297,e137fc38c431
mozilla-central,windows7-32,956cd0f8f2d1cd69d9edfb1b787ecadc6594ae1d,tart summary e10s pgo,2791,1431643072,3.26666666667,66.6666666667,19.3800229081,59b6d856160c
mozilla-central,windows7-32,956cd0f8f2d1cd69d9edfb1b787ecadc6594ae1d,tart summary e10s pgo,2838,1431982192,-2.79416666667,36.1470461406,11.9953852703,e94dc650c901
mozilla-central,windows7-32,81099ca8fbe4988c96246bb7bc4a471e55c7db99,ts_paint summary e10s pgo,2793,1431652892,27.5425,6.01509096071,8.65104487685,25c5525a1000
mozilla-central,windows7-32,81099ca8fbe4988c96246bb7bc4a471e55c7db99,ts_paint summary e10s pgo,2829,1431949430,-29.4758333333,6.07983141278,11.9117038863,f578b845c4b8
mozilla-central,windows7-32,81099ca8fbe4988c96246bb7bc4a471e55c7db99,ts_paint summary e10s pgo,3029,1433986569,-75.5625,16.1609410507,15.2612710667,54942e3f8780
mozilla-central,windowsxp,6d538a91468b559b302252c795fb3dd354f03b38,ts_paint summary pgo,2691,1430954536,150.106666667,21.1268563761,25.2020051321,617dbce26726
mozilla-central,windowsxp,6d538a91468b559b302252c795fb3dd354f03b38,ts_paint summary pgo,2720,1431207441,-140.438333333,16.3521109404,25.5102084918,77d92f6d7679
mozilla-central,linux64,32db3bc80e1e8e680ba3c0d22df3f7650c5e567a,tp5o summary opt,2526,1429215917,17.1191666667,5.85731230255,10.2855261504,51e3cb11a258
mozilla-central,linux64,32db3bc80e1e8e680ba3c0d22df3f7650c5e567a,tp5o summary opt,2646,1430490478,9.57583333333,3.11747997146,8.97749276286,60b269fed8cf
mozilla-central,windows7-32,29d5655b852a08f429faa392a0b067348c161057,sessionrestore summary pgo,2626,1430215287,140.255,10.081928473,30.4128395114,e0299ad29b85
mozilla-central,windows7-32,29d5655b852a08f429faa392a0b067348c161057,sessionrestore summary pgo,2681,1430862683,-116.505833333,7.55964411972,17.1116704929,5907a8eca521
mozilla-central,windows7-32,29d5655b852a08f429faa392a0b067348c161057,sessionrestore summary pgo,2708,1431106188,-68.7283333333,4.82096312876,10.573604973,5e8adf0e7f2c
mozilla-central,windows7-32,29d5655b852a08f429faa392a0b067348c161057,sessionrestore summary pgo,2885,1432494934,42.5741666667,3.12792540833,11.7963041982,b6623a27fa64
mozilla-central,windows7-32,29d5655b852a08f429faa392a0b067348c161057,sessionrestore summary pgo,3260,1436523485,41.3091666667,2.91057031818,8.20265554866,f7e1f596d57d
mozilla-central,linux64,86708a260eef1d74b07e38d19095ffae06a3d262,tresize summary pgo,3066,1434463873,0.883333333333,5.97183098592,8.41372687857,abaec2f7ed2c
mozilla-central,windows8-64,8c7e45f77d56f570c7e6a7223f6a2284cc512404,tart summary e10s pgo,3146,1435580255,0.159166666667,3.9397689769,9.01033402345,e137fc38c431
mozilla-central,windows8-64,18eebe66f2cecb7f728533695db56188809caaef,cart summary e10s pgo,2587,1429748172,-1.72416666667,6.60811242415,19.8576091321,a5af73b32ac8
mozilla-central,windows8-64,18eebe66f2cecb7f728533695db56188809caaef,cart summary e10s pgo,2691,1430954536,-0.4825,1.97415527294,8.4583137382,617dbce26726
mozilla-central,windows8-64,18eebe66f2cecb7f728533695db56188809caaef,cart summary e10s pgo,3060,1434398133,-0.7525,3.12662303937,12.4462417891,cd0d976e5f5c
mozilla-central,windows8-64,18eebe66f2cecb7f728533695db56188809caaef,cart summary e10s pgo,3132,1435317578,-0.494166666667,2.10949450393,7.73288998993,56e207dbb3bd
mozilla-central,osx-10-10,d5654ef4f31d6127e4fd9b71eb6428292489a066,tpaint summary opt,2686,1430906391,57.8008333333,17.6967962015,7.62829150727,60349cbc3d4e
mozilla-central,osx-10-10,d5654ef4f31d6127e4fd9b71eb6428292489a066,tpaint summary opt,2718,1431206232,-49.3583333333,12.9930811788,7.30500968729,30bfca777090
mozilla-central,linux32,5650e71c27b8333b5521da646be37410402de701,cart summary opt,3215,1436175423,-2.12833333333,6.25980392157,17.0869441842,cef11c3e86c3
mozilla-central,windows7-32,8d47c06d6df551fe085883ad80cfe3fcb2d501f6,cart summary opt,2790,1431642889,12.8983333333,32.7327327327,40.3689741665,9e97d75e5b1b
mozilla-central,windows7-32,8d47c06d6df551fe085883ad80cfe3fcb2d501f6,cart summary opt,2837,1431981326,-12.3316666667,23.9612681758,30.69772255,0f9b784e0314
mozilla-central,windows7-32,8d47c06d6df551fe085883ad80cfe3fcb2d501f6,cart summary opt,3132,1435317578,-1.505,3.75288323671,12.9299704256,56e207dbb3bd
mozilla-central,windows7-32,9b36e041451ebc67e85d586eb02920e7d8c0e6d9,tsvgx summary opt,2790,1431642889,13.9958333333,7.44578035502,28.5889043018,9e97d75e5b1b
mozilla-central,windows7-32,9b36e041451ebc67e85d586eb02920e7d8c0e6d9,tsvgx summary opt,2837,1431981326,-11.2208333333,5.58236528113,12.8545701269,0f9b784e0314
mozilla-central,linux32,8eb746b71df3b2363964eb75023eda6c5cec52bc,a11yr summary opt,2986,1433540977,19.3908333333,2.53004214381,9.55235530359,97a39c939c51
mozilla-central,linux32,8eb746b71df3b2363964eb75023eda6c5cec52bc,a11yr summary opt,3085,1434633213,13.18,1.69876920863,8.29913068473,efe86609e776
mozilla-central,windows8-64,829c89815f01383f9ffc0ccef6331768d9bbf6fb,cart summary opt,2587,1429748172,-1.95,6.23817013676,16.7305191723,a5af73b32ac8
mozilla-central,windows8-64,829c89815f01383f9ffc0ccef6331768d9bbf6fb,cart summary opt,3060,1434398133,-0.955833333333,3.31196581197,12.7051898401,cd0d976e5f5c
mozilla-central,windows8-64,829c89815f01383f9ffc0ccef6331768d9bbf6fb,cart summary opt,3192,1435881677,0.525,1.85912001653,8.25289906443,cad68cc74656
mozilla-central,windows8-64,62d04005e37159f46afe6d7325b0ad7b17e2dbe6,ts_paint summary pgo,2691,1430954536,156.809166667,21.576546051,29.3510361773,617dbce26726
mozilla-central,windows8-64,62d04005e37159f46afe6d7325b0ad7b17e2dbe6,ts_paint summary pgo,2720,1431207441,-137.6325,15.6137529673,27.692825795,77d92f6d7679
mozilla-central,linux32,291f67947a7052fb4d466dca227e1dd86315df9f,tsvgr_opacity summary opt,3146,1435580255,-90.2941666667,21.9091467903,102.523188432,e137fc38c431
mozilla-central,linux32,f72dcf5cde6de923606c6dd325c141abf91c414a,damp summary pgo,2708,1431106188,36.7991666667,15.8128625654,25.5339990651,5e8adf0e7f2c
mozilla-central,linux32,f72dcf5cde6de923606c6dd325c141abf91c414a,damp summary pgo,3215,1436175423,-11.9066666667,4.23005983308,9.28039567976,cef11c3e86c3
mozilla-central,linux64,cc1d6cf4246aeb6788716a01963d18708328a47d,tsvgx summary e10s pgo,3060,1434398133,10.0441666667,3.77807381867,11.8514943457,cd0d976e5f5c
mozilla-central,linux64,cc1d6cf4246aeb6788716a01963d18708328a47d,tsvgx summary e10s pgo,3113,1434974614,-33.0558333333,12.005605259,27.5419821131,be81b8d6fae9
mozilla-central,linux64,cc1d6cf4246aeb6788716a01963d18708328a47d,tsvgx summary e10s pgo,3146,1435580255,-10.185,4.18641931329,10.1875099865,e137fc38c431
mozilla-central,linux32,ebb5632547d62331f096633938303bdc84f4dc12,cart summary e10s pgo,3215,1436175423,-2.32916666667,8.20369826827,23.4775797192,cef11c3e86c3
mozilla-central,linux32,2c361edff63bf67ec99d3fe7aa5e75f851a92057,tscrollx summary opt,2646,1430490478,0.478333333333,4.07236608727,35.9870040969,60b269fed8cf
mozilla-central,linux32,2c361edff63bf67ec99d3fe7aa5e75f851a92057,tscrollx summary opt,2667,1430769964,-1.19583333333,9.78720501978,20.4364814986,102d0e9aa9e1
mozilla-central,windowsxp,5caf5f1d170c94756ebda1242c5476281e1bf886,damp summary pgo,2708,1431106188,26.0825,14.2648144603,41.83910395,5e8adf0e7f2c
mozilla-central,windows8-64,f9e517186151fe35be0fbf72ae8ccfd080c00048,tpaint summary e10s pgo,3267,1436569614,3.29,1.83526327289,8.12484886599,9f2b81411bf5
mozilla-central,linux64,0fa6186e2d531c0ec871d14a84701477a5792e8b,tart summary e10s pgo,3060,1434398133,1.83916666667,50.0567022,66.8956837641,cd0d976e5f5c
mozilla-central,linux64,0fa6186e2d531c0ec871d14a84701477a5792e8b,tart summary e10s pgo,3146,1435580255,-1.755,31.645379414,106.300997847,e137fc38c431
mozilla-central,linux64,fce83bfd6c88974a251b0fda0b15ea80f3f8ae58,cart summary e10s pgo,3215,1436175423,-2.61916666667,9.35388827713,17.6489861338,cef11c3e86c3
mozilla-central,windows8-64,a3459a831d6e5858844c1add3912628b5c5d1e17,a11yr summary opt,3121,1435154520,14.2858333333,2.55166439429,8.65217343368,4cdc1a95a672
mozilla-central,windows7-32,34b003f40b446290f744f15e6041dba786fe43d4,tsvgr_opacity summary pgo,2791,1431643072,12.0683333333,2.91754637613,7.29556244545,59b6d856160c
