Mozilla-Inbound	WINNT 6.1 (ix)	Tab Animation Test	2015-04-03 05:02:18	-8.68%	98ea146e6f51
Mozilla-Inbound	WINNT 6.2 x64	Customization Animation Tests	2015-04-03 05:04:43	-9.21%	98ea146e6f51
Mozilla-Inbound	WINNT 6.2 x64	Tab Animation Test	2015-04-03 05:04:47	-7.77%	98ea146e6f51
Firefox-Non-PGO	Ubuntu HW 12.04 x64	Customization Animation Tests	2015-04-03 05:05:50	-13.7%	37ddc5e2eb72
Firefox-Non-PGO	Ubuntu HW 12.04 x64	Tab Animation Test	2015-04-03 05:05:55	-19.6%	37ddc5e2eb72
Firefox-Non-PGO	WINNT 6.2 x64	Customization Animation Tests	2015-04-03 06:01:38	-7.53%	37ddc5e2eb72
Firefox-Non-PGO	WINNT 6.1 (ix)	Tab Animation Test	2015-04-03 06:02:50	-9.02%	37ddc5e2eb72
Fx-Team	Ubuntu HW 12.04	Customization Animation Tests	2015-04-03 10:01:15	-15.6%	516efc52a1ab
Fx-Team	Ubuntu HW 12.04	Tab Animation Test	2015-04-03 10:01:19	-17.9%	516efc52a1ab
Fx-Team	Ubuntu HW 12.04	Session Restore no Auto Restore Test	2015-04-03 11:01:46	-4.92%	516efc52a1ab
Fx-Team	Ubuntu HW 12.04 x64	Customization Animation Tests	2015-04-03 11:04:19	-13.6%	516efc52a1ab
Fx-Team	Ubuntu HW 12.04 x64	Tab Animation Test	2015-04-03 11:04:25	-16.5%	516efc52a1ab
Fx-Team	Ubuntu HW 12.04	WEBGL Terrain	2015-04-03 11:32:20	+3.64%	516efc52a1ab
Fx-Team	WINNT 6.1 (ix)	Tp5 No Network Row Major MozAfterPaint (Non-Main Startup File IO Bytes)	2015-04-03 13:01:34	+12.5%	516efc52a1ab
Fx-Team	WINNT 6.1 (ix)	Customization Animation Tests	2015-04-03 13:33:28	-6.38%	516efc52a1ab
Fx-Team	WINNT 6.1 (ix)	Tab Animation Test	2015-04-03 13:33:32	-6.64%	516efc52a1ab
Mozilla-Inbound-Non-PGO	WINNT 6.2 x64	tscroll-ASAP	2015-04-03 19:06:48	-4.24%	d0fc7202b4cb
Mozilla-Inbound-Non-PGO	WINNT 6.2 x64	tscroll-ASAP	2015-04-03 19:06:49	-4.43%	d0fc7202b4cb
Mozilla-Inbound-Non-PGO	WINNT 6.2 x64	Tab Animation Test	2015-04-03 19:06:51	+9.04%	52691dffa026
Fx-Team-Non-PGO	Ubuntu HW 12.04	Customization Animation Tests	2015-04-03 19:34:32	+17.9%	fbfa60dce341
Mozilla-Inbound	MacOSX 10.6 (rev4)	tscroll-ASAP	2015-04-03 16:31:36	-3.58%	52691dffa026
Mozilla-Inbound-Non-PGO	WINNT 6.1 (ix)	Tp5 Optimized (Modified Page List Bytes)	2015-04-03 16:31:59	+17.5%	0f1095c9567f
Mozilla-Inbound-Non-PGO	WINNT 6.1 (ix)	Tp5 Optimized (Modified Page List Bytes)	2015-04-03 16:32:00	-24.1%	bce1203ac470
Fx-Team-Non-PGO	Ubuntu HW 12.04 x64	WEBGL Terrain	2015-04-03 16:35:41	-4.79%	fbfa60dce341
Fx-Team-Non-PGO	Ubuntu HW 12.04 x64	Customization Animation Tests	2015-04-03 16:35:48	+14.2%	3ca42bb579e5
Fx-Team-Non-PGO	Ubuntu HW 12.04 x64	Tab Animation Test	2015-04-03 16:35:55	+17.4%	3ca42bb579e5
Firefox-Non-PGO	WINNT 6.1 (ix)	Tp5 No Network Row Major MozAfterPaint (Non-Main Startup File IO Bytes)	2015-04-03 17:04:43	+12.2%	7bb3942888eb
Fx-Team-Non-PGO	Ubuntu HW 12.04	WEBGL Terrain	2015-04-03 17:06:52	-4.16%	fbfa60dce341
Fx-Team-Non-PGO	WINNT 6.2 x64	Customization Animation Tests	2015-04-03 17:31:24	+8.72%	fbfa60dce341
Fx-Team-Non-PGO	WINNT 6.2 x64	tscroll-ASAP	2015-04-03 17:31:26	-4.76%	fbfa60dce341
Fx-Team	MacOSX 10.6 (rev4)	tscroll-ASAP	2015-04-03 17:33:45	-3.5%	fbfa60dce341
Fx-Team-Non-PGO	WINNT 5.1 (ix)	WEBGL Terrain	2015-04-03 18:01:27	-3.7%	fbfa60dce341
Fx-Team-Non-PGO	WINNT 6.1 (ix)	Customization Animation Tests	2015-04-03 18:01:33	+5.28%	fbfa60dce341
Fx-Team-Non-PGO	WINNT 6.1 (ix)	Tab Animation Test	2015-04-03 18:01:37	+9%	fbfa60dce341
Fx-Team-Non-PGO	WINNT 5.1 (ix)	Tab Animation Test	2015-04-03 18:04:08	+8.93%	fbfa60dce341
Fx-Team-Non-PGO	Ubuntu HW 12.04	Tab Animation Test	2015-04-03 18:30:54	+20.8%	fbfa60dce341
Fx-Team-Non-PGO	WINNT 6.2 x64	Tab Animation Test	2015-04-03 18:35:44	+8.41%	3ca42bb579e5
Mozilla-Inbound	WINNT 6.1 (ix)	Session Restore no Auto Restore Test	2015-04-03 21:31:37	+12%	d2f72af9fc50
Mozilla-Inbound	WINNT 5.1 (ix)	SVG, Opacity Row Major	2015-04-03 21:34:02	-5.88%	d2f72af9fc50
Mozilla-Inbound	WINNT 6.2 x64	Tp5 Optimized	2015-04-03 22:02:30	-2.7%	d2f72af9fc50
Fx-Team	Ubuntu HW 12.04	Customization Animation Tests	2015-04-03 23:34:11	+12.8%	a450bb0b9d62
Fx-Team	Ubuntu HW 12.04	Tab Animation Test	2015-04-03 23:34:15	+15%	a450bb0b9d62
Mozilla-Inbound	WINNT 6.1 (ix)	TResize	2015-04-04 00:32:00	-6.7%	66e0cb4d7b9c
Fx-Team	WINNT 6.1 (ix)	Session Restore no Auto Restore Test	2015-04-04 05:02:34	+13.1%	2bb927ec6786
Fx-Team	WINNT 6.1 (ix)	Session Restore Test	2015-04-04 05:02:37	+6.13%	2bb927ec6786
Fx-Team	WINNT 5.1 (ix)	SVG, Opacity Row Major	2015-04-04 05:32:18	-6.21%	2bb927ec6786
Fx-Team	WINNT 6.1 (ix)	Tp5 Optimized	2015-04-04 05:33:09	-3.71%	2bb927ec6786
Fx-Team	WINNT 6.2 x64	Session Restore no Auto Restore Test	2015-04-04 08:30:42	+8.3%	2bb927ec6786
Mozilla-Inbound	WINNT 6.1 (ix)	Tp5 No Network Row Major MozAfterPaint (Non-Main Startup File IO Bytes)	2015-04-04 12:33:20	+10.2%	93166201fca0
Mozilla-Aurora	WINNT 6.1 (ix)	Tp5 No Network Row Major MozAfterPaint (Non-Main Startup File IO Bytes)	2015-04-04 14:03:35	+10.3%	fcd4ca61db75
Mozilla-Beta	WINNT 6.1 (ix)	V8 version 7	2015-04-04 14:32:02	+10.4%	daf8a9291a9b
Firefox	WINNT 6.1 (ix)	Tp5 No Network Row Major MozAfterPaint (Non-Main Startup File IO Bytes)	2015-04-04 14:34:38	+12.7%	7bb3942888eb
Mozilla-Inbound	Ubuntu HW 12.04 x64	Customization Animation Tests	2015-04-04 19:01:49	+13.2%	05c0b5cfe341
Mozilla-Inbound	Ubuntu HW 12.04 x64	Tab Animation Test	2015-04-04 19:01:55	+15.3%	05c0b5cfe341
Mozilla-Inbound	Ubuntu HW 12.04 x64	WEBGL Terrain	2015-04-04 19:35:39	-5.12%	05c0b5cfe341
Firefox-Non-PGO	WINNT 6.2 x64	Session Restore no Auto Restore Test	2015-04-04 19:35:52	+5.08%	35046df9df1f
Mozilla-Inbound	Ubuntu HW 12.04	Customization Animation Tests	2015-04-04 20:00:39	+14.9%	05c0b5cfe341
Mozilla-Inbound	Ubuntu HW 12.04	Tab Animation Test	2015-04-04 20:00:44	+17.5%	05c0b5cfe341
Firefox-Non-PGO	WINNT 6.1 (ix)	Session Restore no Auto Restore Test	2015-04-04 20:05:26	+10.5%	35046df9df1f
Firefox-Non-PGO	WINNT 6.1 (ix)	Session Restore Test	2015-04-04 20:05:31	+4.52%	35046df9df1f
Mozilla-Inbound	Ubuntu HW 12.04	WEBGL Terrain	2015-04-04 20:33:50	-4.38%	05c0b5cfe341
Mozilla-Inbound	WINNT 6.1 (ix)	Tp5 No Network Row Major MozAfterPaint (Non-Main Startup File IO Bytes)	2015-04-04 21:05:15	+10.6%	05c0b5cfe341
Mozilla-Inbound	WINNT 5.1 (ix)	Customization Animation Tests	2015-04-04 21:30:41	-4.34%	05c0b5cfe341
Mozilla-Inbound	WINNT 6.1 (ix)	Customization Animation Tests	2015-04-04 21:30:54	+7.74%	05c0b5cfe341
Mozilla-Inbound	WINNT 6.1 (ix)	Tab Animation Test	2015-04-04 21:31:00	+7.59%	05c0b5cfe341
Mozilla-Inbound	WINNT 5.1 (ix)	WEBGL Terrain	2015-04-04 21:31:21	-3.34%	05c0b5cfe341
Mozilla-Inbound	WINNT 6.2 x64	tscroll-ASAP	2015-04-04 22:00:44	-5.01%	05c0b5cfe341
Mozilla-Inbound	WINNT 6.2 x64	Tab Animation Test	2015-04-04 22:00:45	+6.09%	05c0b5cfe341
B2g-Inbound	WINNT 6.1 (ix)	Tp5 Optimized	2015-04-04 22:32:04	-3.6%	d13d5491281c
B2g-Inbound	WINNT 6.1 (ix)	Session Restore no Auto Restore Test	2015-04-04 22:32:10	+13.8%	d13d5491281c
B2g-Inbound	WINNT 6.1 (ix)	Session Restore Test	2015-04-04 22:32:13	+6.75%	d13d5491281c
B2g-Inbound	WINNT 6.1 (ix)	Tp5 No Network Row Major MozAfterPaint (Non-Main Startup File IO Bytes)	2015-04-04 22:32:42	+10.7%	d13d5491281c
B2g-Inbound	WINNT 6.2 x64	Tp5 Optimized	2015-04-04 23:02:52	-2.38%	d13d5491281c
B2g-Inbound	WINNT 6.2 x64	Session Restore no Auto Restore Test	2015-04-04 23:04:38	+7.72%	d13d5491281c
Mozilla-Inbound	WINNT 6.2 x64	Customization Animation Tests	2015-04-05 01:01:45	+8.28%	f25e7176b9d6
Mozilla-Aurora	WINNT 6.1 (ix)	Tp5 No Network Row Major MozAfterPaint (Non-Main Startup File IO Bytes)	2015-04-05 12:33:23	+11.8%	1e609e29b0d4
Firefox	MacOSX 10.6 (rev4)	tscroll-ASAP	2015-04-05 19:34:10	-3.28%	f4bc044e4d29
Firefox	WINNT 6.2 x64	Session Restore no Auto Restore Test	2015-04-05 22:03:30	+7.52%	35046df9df1f
Firefox-Non-PGO	Ubuntu HW 12.04 x64	Customization Animation Tests	2015-04-05 23:02:58	+11.9%	f4bc044e4d29
Firefox-Non-PGO	Ubuntu HW 12.04 x64	Tab Animation Test	2015-04-05 23:03:05	+15.6%	f4bc044e4d29
Firefox-Non-PGO	Ubuntu HW 12.04	WEBGL Terrain	2015-04-05 23:32:50	-3.42%	f4bc044e4d29
B2g-Inbound-Non-PGO	WINNT 6.1 (ix)	Session Restore no Auto Restore Test	2015-04-05 23:34:07	+10.6%	e43800b15d2d
B2g-Inbound-Non-PGO	WINNT 6.1 (ix)	Session Restore Test	2015-04-05 23:34:10	+4.83%	e43800b15d2d
Firefox-Non-PGO	Ubuntu HW 12.04	Customization Animation Tests	2015-04-05 23:35:45	+15%	f4bc044e4d29
Firefox-Non-PGO	Ubuntu HW 12.04	Tab Animation Test	2015-04-05 23:35:49	+18%	f4bc044e4d29
Firefox-Non-PGO	WINNT 5.1 (ix)	Tab Animation Test	2015-04-06 00:00:43	+7.81%	f4bc044e4d29
Firefox-Non-PGO	WINNT 6.1 (ix)	Customization Animation Tests	2015-04-06 00:00:49	+5.71%	f4bc044e4d29
Firefox-Non-PGO	WINNT 6.1 (ix)	Tab Animation Test	2015-04-06 00:00:55	+7.56%	f4bc044e4d29
Firefox-Non-PGO	WINNT 6.2 x64	tscroll-ASAP	2015-04-06 00:06:01	-5.52%	f4bc044e4d29
Firefox	WINNT 5.1 (ix)	SVG, Opacity Row Major	2015-04-06 01:01:29	-6.12%	35046df9df1f
Firefox	WINNT 6.1 (ix)	Tp5 Optimized	2015-04-06 01:02:40	-3.75%	35046df9df1f
Firefox	WINNT 6.1 (ix)	Session Restore no Auto Restore Test	2015-04-06 01:03:43	+14.1%	35046df9df1f
Firefox	WINNT 6.1 (ix)	Session Restore Test	2015-04-06 01:03:46	+7.23%	35046df9df1f
Fx-Team	Ubuntu HW 12.04 x64	Customization Animation Tests	2015-04-06 03:01:29	+11.8%	a450bb0b9d62
Fx-Team	Ubuntu HW 12.04 x64	Tab Animation Test	2015-04-06 03:01:33	+12.9%	a450bb0b9d62
Fx-Team	Ubuntu HW 12.04 x64	WEBGL Terrain	2015-04-06 03:33:46	-4.75%	a450bb0b9d62
Fx-Team	WINNT 6.1 (ix)	Customization Animation Tests	2015-04-06 04:31:44	+7.06%	a450bb0b9d62
Fx-Team	WINNT 6.1 (ix)	Tab Animation Test	2015-04-06 04:31:48	+5.89%	a450bb0b9d62
Fx-Team	WINNT 6.2 x64	tscroll-ASAP	2015-04-06 05:01:46	-5.53%	3d4fb6a3ab9e
Fx-Team	WINNT 5.1 (ix)	Customization Animation Tests	2015-04-06 05:30:55	-3.84%	3d4fb6a3ab9e
B2g-Inbound-Non-PGO	WINNT 6.2 x64	Session Restore no Auto Restore Test	2015-04-06 21:02:43	+6.21%	e43800b15d2d
B2g-Inbound-Non-PGO	WINNT 6.2 x64	Session Restore Test	2015-04-06 21:02:45	+2.68%	e43800b15d2d
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04 x64	SVG, Opacity Row Major	2015-04-06 21:06:25	-9.11%	2e0ebba4a766
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	TResize	2015-04-06 21:06:40	+9.44%	183190289b9c
Firefox	WINNT 5.1 (ix)	Customization Animation Tests	2015-04-06 22:06:49	-5.31%	b2c10fcb906a
Mozilla-Beta	WINNT 6.1 (ix)	Tab Animation Test	2015-04-06 22:31:11	+7.13%	daf8a9291a9b
Mozilla-Beta	WINNT 6.2 x64	Tab Animation Test	2015-04-06 23:01:50	+7.73%	daf8a9291a9b
B2g-Inbound	MacOSX 10.6 (rev4)	tscroll-ASAP	2015-04-07 08:30:58	-2.67%	3f9dd7f3a745
Mozilla-Inbound-Non-PGO	WINNT 5.1 (ix)	Customization Animation Tests	2015-04-06 19:05:55	-34.9%	4450f65d2ba9
Mozilla-Inbound-Non-PGO	WINNT 6.2 x64	Customization Animation Tests	2015-04-06 19:06:21	-5.83%	4450f65d2ba9
B2g-Inbound-Non-PGO	WINNT 6.1 (ix)	Tp5 No Network Row Major MozAfterPaint (Non-Main Startup File IO Bytes)	2015-04-06 20:01:56	+11.7%	e43800b15d2d
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04 x64	TResize	2015-04-06 20:30:39	+7.18%	2e0ebba4a766
Mozilla-Beta	Ubuntu HW 12.04	Tab Animation Test	2015-04-06 20:34:11	+3.04%	daf8a9291a9b
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	SVG, Opacity Row Major	2015-04-06 20:34:13	-10.9%	183190289b9c
Mozilla-Beta	WINNT 6.1 (ix)	Tp5 No Network Row Major MozAfterPaint (Non-Main Startup File IO Bytes)	2015-04-06 20:34:45	+11.7%	818e63fbfba2
B2g-Inbound-Non-PGO	WINNT 6.2 x64	TResize	2015-04-06 21:01:16	-3.79%	e43800b15d2d
Mozilla-Beta	Android 4.0.4	SVG-ASAP	2015-04-07 17:02:06	+78.3%	0ed266400af5
Fx-Team-Non-PGO	Ubuntu HW 12.04 x64	TResize	2015-04-07 19:31:20	+8.2%	fd2dfe2228b6
Fx-Team-Non-PGO	Ubuntu HW 12.04	TResize	2015-04-07 19:31:34	+9.64%	fd2dfe2228b6
Fx-Team-Non-PGO	Ubuntu HW 12.04	SVG, Opacity Row Major	2015-04-07 20:07:13	-10.2%	fd2dfe2228b6
Fx-Team-Non-PGO	Ubuntu HW 12.04 x64	SVG, Opacity Row Major	2015-04-07 20:10:14	-7.49%	fd2dfe2228b6
Fx-Team-Non-PGO	WINNT 5.1 (ix)	Customization Animation Tests	2015-04-07 21:07:12	-37.6%	ab0490972e1e
Fx-Team-Non-PGO	WINNT 5.1 (ix)	TP5 Scroll	2015-04-07 21:08:58	-2.14%	ab0490972e1e
Fx-Team-Non-PGO	WINNT 6.2 x64	Tp5 Optimized	2015-04-07 22:03:59	-2.83%	ab0490972e1e
Fx-Team-Non-PGO	WINNT 6.2 x64	Customization Animation Tests	2015-04-07 22:06:34	-3.92%	ab0490972e1e
Fx-Team-Non-PGO	WINNT 6.1 (ix)	Tp5 Optimized	2015-04-07 23:01:50	-2.46%	fd2dfe2228b6
Mozilla-Inbound	WINNT 5.1 (ix)	Customization Animation Tests	2015-04-08 01:32:39	-34.9%	4450f65d2ba9
Mozilla-Inbound	WINNT 6.2 x64	Customization Animation Tests	2015-04-08 01:34:28	-6.66%	4450f65d2ba9
Mozilla-Inbound	WINNT 6.1 (ix)	Customization Animation Tests	2015-04-08 01:35:31	-2.08%	4450f65d2ba9
Mozilla-Inbound	Ubuntu HW 12.04 x64	TResize	2015-04-08 08:03:40	+6.22%	e58c174b505c
Mozilla-Inbound	Ubuntu HW 12.04 x64	SVG, Opacity Row Major	2015-04-08 08:03:56	-11.6%	e58c174b505c
Mozilla-Inbound	Ubuntu HW 12.04	TResize	2015-04-08 08:05:42	+8.01%	e58c174b505c
Mozilla-Inbound	WINNT 6.2 x64	Tp5 Optimized	2015-04-08 13:06:16	-3%	e58c174b505c
B2g-Inbound	Ubuntu HW 12.04	TResize	2015-04-08 20:00:53	+9.08%	ab0490972e1e
B2g-Inbound	Ubuntu HW 12.04	SVG, Opacity Row Major	2015-04-08 20:34:37	-5.73%	ab0490972e1e
Fx-Team	Ubuntu HW 12.04	TResize	2015-04-08 21:00:57	+8.51%	fd2dfe2228b6
B2g-Inbound	Ubuntu HW 12.04 x64	SVG, Opacity Row Major	2015-04-08 21:01:50	-11.5%	ab0490972e1e
B2g-Inbound	Ubuntu HW 12.04 x64	TResize	2015-04-08 21:03:44	+6.48%	ab0490972e1e
Mozilla-Inbound	MacOSX 10.6 (rev4)	CanvasMark	2015-04-08 10:00:56	+2.44%	3337571fa164
B2g-Inbound	WINNT 6.2 x64	Customization Animation Tests	2015-04-08 23:32:34	-6.95%	ab0490972e1e
Fx-Team	Ubuntu HW 12.04 x64	SVG, Opacity Row Major	2015-04-09 00:02:05	-11.7%	fd2dfe2228b6
Fx-Team	WINNT 6.1 (ix)	Tp5 Optimized (%CPU)	2015-04-09 01:31:02	+2.22%	fd2dfe2228b6
Fx-Team	WINNT 6.1 (ix)	Tp5 Optimized	2015-04-09 01:31:08	-3.3%	fd2dfe2228b6
Fx-Team	WINNT 5.1 (ix)	Customization Animation Tests	2015-04-09 01:31:58	-35.3%	fd2dfe2228b6
B2g-Inbound-Non-PGO	Ubuntu HW 12.04 x64	TResize	2015-04-09 01:35:41	+7.94%	ab0490972e1e
Fx-Team	WINNT 6.2 x64	Customization Animation Tests	2015-04-09 02:00:52	-6.61%	fd2dfe2228b6
Fx-Team	WINNT 6.2 x64	Tp5 Optimized	2015-04-09 02:01:39	-3.34%	fd2dfe2228b6
B2g-Inbound-Non-PGO	Ubuntu HW 12.04 x64	SVG, Opacity Row Major	2015-04-09 02:07:38	-8.84%	ab0490972e1e
B2g-Inbound-Non-PGO	WINNT 6.1 (ix)	Tp5 Optimized	2015-04-09 02:33:05	-2.71%	ab0490972e1e
B2g-Inbound-Non-PGO	WINNT 6.2 x64	Customization Animation Tests	2015-04-09 03:03:17	-4.26%	ab0490972e1e
B2g-Inbound-Non-PGO	WINNT 6.2 x64	Tp5 Optimized	2015-04-09 03:04:31	-3.44%	ab0490972e1e
B2g-Inbound-Non-PGO	Ubuntu HW 12.04	SVG, Opacity Row Major	2015-04-09 06:03:46	-10.2%	ab0490972e1e
B2g-Inbound-Non-PGO	Ubuntu HW 12.04	TResize	2015-04-09 06:06:11	+9.02%	ab0490972e1e
Firefox-Non-PGO	WINNT 5.1 (ix)	Customization Animation Tests	2015-04-09 18:04:38	-35.8%	335f1295e99b
Fx-Team	Ubuntu HW 12.04	SVG, Opacity Row Major	2015-04-09 21:36:27	+14.5%	41a0c9bc40df
Fx-Team	MacOSX 10.6 (rev4)	CanvasMark	2015-04-10 00:03:43	+2.5%	1c7783c64f51
Mozilla-Inbound	Ubuntu HW 12.04	SVG, Opacity Row Major	2015-04-10 05:01:11	+18.3%	a70e27fa70b1
B2g-Inbound	Ubuntu HW 12.04	SVG, Opacity Row Major	2015-04-10 09:35:33	+17%	d14ec217cd64
Fx-Team-Non-PGO	Ubuntu HW 12.04 x64	Kraken Benchmark	2015-04-10 10:33:16	+2.04%	7dc1acf6f01e
Mozilla-Aurora	WINNT 6.2 x64	TResize	2015-04-09 12:33:00	+10.5%	28e3d5964195
Firefox-Non-PGO	Ubuntu HW 12.04	TResize	2015-04-09 16:32:28	+9.65%	335f1295e99b
Firefox-Non-PGO	Ubuntu HW 12.04	SVG, Opacity Row Major	2015-04-09 17:05:33	-9.86%	335f1295e99b
Firefox-Non-PGO	Ubuntu HW 12.04 x64	TResize	2015-04-09 17:31:23	+7.66%	335f1295e99b
Firefox-Non-PGO	Ubuntu HW 12.04 x64	SVG, Opacity Row Major	2015-04-09 17:33:24	-11.2%	335f1295e99b
Firefox-Non-PGO	WINNT 6.2 x64	Customization Animation Tests	2015-04-09 18:01:55	-4.22%	335f1295e99b
Firefox-Non-PGO	WINNT 6.2 x64	Tp5 Optimized	2015-04-09 18:03:08	-2.74%	335f1295e99b
Fx-Team-Non-PGO	Ubuntu HW 12.04	a11y Row Major MozAfterPaint	2015-04-10 17:34:37	-2.46%	3579d599dea3
Firefox	Ubuntu HW 12.04 x64	TResize	2015-04-11 12:31:35	+6.32%	ab0490972e1e
Firefox	Ubuntu HW 12.04 x64	SVG, Opacity Row Major	2015-04-11 12:34:10	-10.6%	ab0490972e1e
Firefox	Ubuntu HW 12.04	TResize	2015-04-11 13:05:53	+8.9%	ab0490972e1e
Firefox	WINNT 6.2 x64	Customization Animation Tests	2015-04-11 14:32:59	-5.94%	ab0490972e1e
Firefox	WINNT 6.2 x64	Tp5 Optimized	2015-04-11 14:34:55	-3.59%	ab0490972e1e
Firefox	WINNT 5.1 (ix)	Customization Animation Tests	2015-04-11 16:00:55	-36.2%	ab0490972e1e
Firefox	WINNT 6.1 (ix)	Tp5 Optimized	2015-04-11 16:02:18	-4.35%	ab0490972e1e
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	Session Restore no Auto Restore Test	2015-04-13 08:02:57	+5.46%	e82a14c4de34
Mozilla-Inbound-Non-PGO	WINNT 6.1 (ix)	Tp5 Optimized Responsiveness	2015-04-13 11:01:27	+49%	1b8f36a7ee32
Mozilla-Inbound-Non-PGO	WINNT 6.1 (ix)	Tp5 Optimized (%CPU)	2015-04-13 11:01:32	-2.62%	1b8f36a7ee32
Mozilla-Inbound-Non-PGO	WINNT 5.1 (ix)	Tp5 Optimized Responsiveness	2015-04-13 11:01:49	+46.8%	1b8f36a7ee32
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04 x64	TP5 Scroll	2015-04-13 11:01:59	-3.09%	1b8f36a7ee32
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	TP5 Scroll	2015-04-13 11:02:08	-4.48%	1b8f36a7ee32
Mozilla-Inbound-Non-PGO	WINNT 6.2 x64	Tp5 Optimized Responsiveness	2015-04-13 11:02:22	+49.4%	1b8f36a7ee32
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	Tp5 Optimized	2015-04-13 11:02:52	-6%	1b8f36a7ee32
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04 x64	Tp5 Optimized	2015-04-13 11:03:40	-5.27%	1b8f36a7ee32
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	tscroll-ASAP	2015-04-13 11:04:04	-2.6%	1b8f36a7ee32
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	Tab Animation Test	2015-04-13 11:04:07	+2.46%	1b8f36a7ee32
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	SVG, Opacity Row Major	2015-04-13 11:04:09	-14.4%	1b8f36a7ee32
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	SVG-ASAP	2015-04-13 11:04:10	-2.34%	1b8f36a7ee32
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04 x64	Tab Animation Test	2015-04-13 11:04:22	+2.29%	1b8f36a7ee32
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04 x64	SVG, Opacity Row Major	2015-04-13 11:04:24	-48.9%	1b8f36a7ee32
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04 x64	Paint	2015-04-13 11:04:38	-6.04%	1b8f36a7ee32
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	Ts, Paint	2015-04-13 11:04:55	+2.63%	1b8f36a7ee32
Firefox	Ubuntu HW 12.04	SVG, Opacity Row Major	2015-04-13 14:32:23	+15.5%	2c92a7df87c9
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	Tp5 Optimized	2015-04-13 20:31:27	+4.87%	a5a7035ebf21
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	Session Restore no Auto Restore Test	2015-04-13 20:32:13	-5.88%	a5a7035ebf21
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	Session Restore Test	2015-04-13 20:32:16	-2.94%	a5a7035ebf21
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	Ts, Paint	2015-04-13 20:32:20	-3.91%	a5a7035ebf21
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04 x64	Tp5 Optimized	2015-04-13 20:32:41	+5.06%	a5a7035ebf21
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04 x64	TResize	2015-04-13 20:32:51	-3.55%	a5a7035ebf21
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04 x64	Session Restore no Auto Restore Test	2015-04-13 20:33:14	-6.27%	a5a7035ebf21
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04 x64	Paint	2015-04-13 20:33:18	+5.84%	a5a7035ebf21
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04 x64	Ts, Paint	2015-04-13 20:33:21	-2.74%	4654c5e880d3
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	tscroll-ASAP	2015-04-13 20:34:19	+2.24%	a5a7035ebf21
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	Tab Animation Test	2015-04-13 20:34:21	-3.08%	a5a7035ebf21
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	SVG, Opacity Row Major	2015-04-13 20:34:23	+12.8%	4654c5e880d3
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04 x64	Session Restore Test	2015-04-13 21:01:57	-2.23%	54214c8978eb
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04 x64	TP5 Scroll	2015-04-13 21:03:28	+3.6%	a5a7035ebf21
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	TP5 Scroll	2015-04-13 21:06:07	+5.22%	a5a7035ebf21
Fx-Team-Non-PGO	Ubuntu HW 12.04 x64	Tp5 Optimized	2015-04-13 21:31:27	-6.3%	43bde386bad8
Mozilla-Inbound-Non-PGO	WINNT 6.1 (ix)	Tp5 Optimized (%CPU)	2015-04-13 21:35:36	+2.66%	a5a7035ebf21
Fx-Team-Non-PGO	Ubuntu HW 12.04	Session Restore no Auto Restore Test	2015-04-13 21:35:44	+5.71%	cc15af8f883d
Fx-Team-Non-PGO	Ubuntu HW 12.04 x64	TP5 Scroll	2015-04-13 22:01:57	-3.56%	43bde386bad8
Fx-Team-Non-PGO	Ubuntu HW 12.04 x64	Tab Animation Test	2015-04-13 22:04:07	+2.25%	43bde386bad8
